N.test,b1.test,b2.test,varInt.test,varSlope_b1.test,varSlope_b2.test,varResid.test,power_b1,power_b2,r_x1,r_x2
80,0.05,0.05,0.05,0.05,0.05,0.2,0.725,0.847,0.0925140255448039,0.119474153425076
80,0.05,0.05,0.05,0.05,0.05,0.3,0.708,0.789,0.0848408414016733,0.10599171232952
80,0.05,0.05,0.05,0.05,0.1,0.01,0.807,0.808,0.108207961454612,0.138745044023785
80,0.05,0.05,0.05,0.05,0.1,0.1,0.77,0.793,0.0959732762631334,0.126210768305934
80,0.05,0.05,0.05,0.05,0.1,0.2,0.697,0.744,0.0839073212203513,0.113559551578458
80,0.05,0.05,0.05,0.05,0.1,0.3,0.65,0.691,0.0769072809517341,0.0991052634781215
80,0.05,0.05,0.05,0.1,0.01,0.01,0.797,0.997,0.144193036619068,0.177876187255232
80,0.05,0.05,0.05,0.1,0.01,0.1,0.756,0.987,0.121078371206588,0.14324794523711
80,0.05,0.05,0.05,0.1,0.01,0.2,0.726,0.974,0.101770742834024,0.121042294246664
80,0.05,0.05,0.05,0.1,0.01,0.3,0.633,0.937,0.085351643872075,0.107800546217317
80,0.05,0.05,0.05,0.1,0.05,0.01,0.768,0.886,0.11907319620538,0.145701718530323
80,0.05,0.05,0.05,0.1,0.05,0.1,0.731,0.855,0.108630024364617,0.126182920476669
80,0.05,0.05,0.05,0.1,0.05,0.2,0.686,0.811,0.0935493101870168,0.110401737723154
80,0.05,0.05,0.05,0.1,0.05,0.3,0.644,0.761,0.0835462083678464,0.0997722212007461
80,0.05,0.05,0.05,0.1,0.1,0.01,0.718,0.761,0.103021037323722,0.121100652385861
80,0.05,0.05,0.05,0.1,0.1,0.1,0.66,0.738,0.0910349584692069,0.112971318177146
80,0.05,0.05,0.05,0.1,0.1,0.2,0.654,0.72,0.0837596312508978,0.102689809763321
80,0.05,0.05,0.05,0.1,0.1,0.3,0.594,0.684,0.076438334445689,0.0962443332281489
80,0.05,0.05,0.1,0.01,0.01,0.01,0.999,0.999,0.263186186941752,0.327534147889287
80,0.05,0.05,0.1,0.01,0.01,0.1,0.992,0.997,0.156702316539347,0.193223000282303
80,0.05,0.05,0.1,0.01,0.01,0.2,0.943,0.988,0.117998739952607,0.147549896732795
80,0.05,0.05,0.1,0.01,0.01,0.3,0.898,0.954,0.0993509425822271,0.123588561762626
80,0.05,0.05,0.1,0.01,0.05,0.01,0.996,0.917,0.160264828572845,0.200662459643013
80,0.05,0.05,0.1,0.01,0.05,0.1,0.973,0.869,0.120710632555492,0.151725652112488
80,0.05,0.05,0.1,0.01,0.05,0.2,0.906,0.824,0.101110144845441,0.123832865035033
80,0.05,0.05,0.1,0.01,0.05,0.3,0.854,0.816,0.0896042179743957,0.114660544366188
80,0.05,0.05,0.1,0.01,0.1,0.01,0.992,0.836,0.120211008399629,0.155189990407688
80,0.05,0.05,0.1,0.01,0.1,0.1,0.931,0.805,0.100243702557158,0.135728340479337
80,0.05,0.05,0.1,0.01,0.1,0.2,0.858,0.732,0.0878274652216364,0.11425388496268
80,0.05,0.05,0.1,0.01,0.1,0.3,0.784,0.724,0.0798261270563839,0.10747834181133
80,0.05,0.05,0.1,0.05,0.01,0.01,0.898,0.998,0.176302953036449,0.229193587573388
80,0.05,0.05,0.1,0.05,0.01,0.1,0.868,0.991,0.134012080802243,0.165266490760017
80,0.05,0.05,0.1,0.05,0.01,0.2,0.799,0.978,0.106840578773962,0.1358350213813
80,0.05,0.05,0.1,0.05,0.01,0.3,0.735,0.954,0.092431139701429,0.116118736332744
80,0.05,0.05,0.1,0.05,0.05,0.01,0.86,0.904,0.136439797154908,0.169424813608823
80,0.05,0.05,0.1,0.05,0.05,0.1,0.807,0.88,0.11251960069268,0.139302101319018
80,0.05,0.05,0.1,0.05,0.05,0.2,0.753,0.846,0.0933611917582709,0.120476042557016
80,0.05,0.05,0.1,0.05,0.05,0.3,0.704,0.773,0.0858020381699021,0.10616046654074
80,0.05,0.05,0.1,0.05,0.1,0.01,0.813,0.81,0.108051414769734,0.142978238303084
80,0.05,0.05,0.1,0.05,0.1,0.1,0.772,0.776,0.0958508471229773,0.12448098416517
80,0.05,0.05,0.1,0.05,0.1,0.2,0.707,0.736,0.0857479940740739,0.106243526597476
80,0.05,0.05,0.1,0.05,0.1,0.3,0.659,0.701,0.0772591648369215,0.10066740417742
80,0.05,0.05,0.1,0.1,0.01,0.01,0.814,0.999,0.143438273581275,0.177244870828502
80,0.05,0.05,0.1,0.1,0.01,0.1,0.765,0.987,0.117802377985447,0.143986460575264
80,0.05,0.05,0.1,0.1,0.01,0.2,0.699,0.964,0.100604116997119,0.1191484163529
80,0.05,0.05,0.1,0.1,0.01,0.3,0.672,0.942,0.0904349749918801,0.108078728918006
80,0.05,0.05,0.1,0.1,0.05,0.01,0.763,0.894,0.120474369616651,0.144265927338638
80,0.05,0.05,0.1,0.1,0.05,0.1,0.708,0.833,0.102821533485955,0.125886818338641
80,0.05,0.05,0.1,0.1,0.05,0.2,0.696,0.804,0.0936998177037464,0.110899779095205
80,0.05,0.05,0.1,0.1,0.05,0.3,0.623,0.772,0.0819818572949434,0.0991136863164491
80,0.05,0.05,0.1,0.1,0.1,0.01,0.705,0.784,0.100450221106082,0.125333448120764
80,0.05,0.05,0.1,0.1,0.1,0.1,0.668,0.739,0.0900774686638231,0.113024433868853
80,0.05,0.05,0.1,0.1,0.1,0.2,0.621,0.715,0.0805439432219069,0.105182629341202
80,0.05,0.05,0.1,0.1,0.1,0.3,0.582,0.71,0.0745046571817265,0.0978938521896297
80,0.05,0.08,0.01,0.01,0.01,0.01,1,1,0.25942488437339,0.483368463148622
80,0.05,0.08,0.01,0.01,0.01,0.1,0.99,1,0.156528063766226,0.302688358695088
80,0.05,0.08,0.01,0.01,0.01,0.2,0.957,1,0.119554345410378,0.232258829201087
80,0.05,0.08,0.01,0.01,0.01,0.3,0.868,1,0.0973804707211146,0.19796824560209
80,0.05,0.08,0.01,0.01,0.05,0.01,0.998,0.995,0.157757153521218,0.304160291014807
80,0.05,0.08,0.01,0.01,0.05,0.1,0.981,0.991,0.122275546420592,0.238564722074894
80,0.05,0.08,0.01,0.01,0.05,0.2,0.92,0.988,0.102376680209781,0.199907000817303
80,0.05,0.08,0.01,0.01,0.05,0.3,0.837,0.974,0.0882568366429724,0.174405659128278
80,0.05,0.08,0.01,0.01,0.1,0.01,0.982,0.959,0.119143429721734,0.231146593214448
80,0.05,0.08,0.01,0.01,0.1,0.1,0.946,0.964,0.100208252433298,0.205612318130331
80,0.05,0.08,0.01,0.01,0.1,0.2,0.85,0.915,0.0875970550356645,0.172251544901557
80,0.05,0.08,0.01,0.01,0.1,0.3,0.776,0.924,0.0792807013063484,0.16179691815335
80,0.05,0.08,0.01,0.05,0.01,0.01,0.922,1,0.18399290482883,0.351986443970981
80,0.05,0.08,0.01,0.05,0.01,0.1,0.853,1,0.132930137187105,0.261739314484677
80,0.05,0.08,0.01,0.05,0.01,0.2,0.813,1,0.108043838542284,0.211623168618208
80,0.05,0.08,0.01,0.05,0.01,0.3,0.755,1,0.0939036778613145,0.183472994123875
80,0.05,0.08,0.01,0.05,0.05,0.01,0.868,0.988,0.134655355302079,0.263776901510194
80,0.05,0.08,0.01,0.05,0.05,0.1,0.815,0.99,0.109770254131127,0.216841157040726
80,0.05,0.08,0.01,0.05,0.05,0.2,0.756,0.987,0.0951874809815944,0.190773934871922
80,0.05,0.08,0.01,0.05,0.05,0.3,0.692,0.978,0.0834419573735804,0.16476313297876
80,0.05,0.08,0.01,0.05,0.1,0.01,0.828,0.957,0.111512684558978,0.214120280952025
80,0.05,0.08,0.01,0.05,0.1,0.1,0.779,0.945,0.0969268005312783,0.187949885534052
80,0.05,0.08,0.01,0.05,0.1,0.2,0.695,0.933,0.0815404507582223,0.167871848108289
80,0.05,0.08,0.01,0.05,0.1,0.3,0.638,0.897,0.0754211256952448,0.147710744825042
80,0.05,0.08,0.01,0.1,0.01,0.01,0.811,1,0.145046097690869,0.280098619655309
80,0.05,0.08,0.01,0.1,0.01,0.1,0.759,1,0.117515462662429,0.226504926579671
80,0.05,0.08,0.01,0.1,0.01,0.2,0.711,1,0.100582266371431,0.19162821708516
80,0.05,0.08,0.01,0.1,0.01,0.3,0.673,1,0.0909403280040337,0.169313717040883
80,0.05,0.08,0.01,0.1,0.05,0.01,0.758,0.994,0.12096660425003,0.22696327181451
80,0.05,0.08,0.01,0.1,0.05,0.1,0.712,0.985,0.10528757029008,0.194262137374968
80,0.05,0.08,0.01,0.1,0.05,0.2,0.686,0.966,0.0939251696068129,0.171638485661796
80,0.05,0.08,0.01,0.1,0.05,0.3,0.628,0.97,0.0824475866197373,0.155564381867637
80,0.05,0.08,0.01,0.1,0.1,0.01,0.701,0.955,0.100950401497986,0.195970445993058
80,0.05,0.08,0.01,0.1,0.1,0.1,0.693,0.929,0.0908426310072564,0.174528930379454
80,0.05,0.08,0.01,0.1,0.1,0.2,0.657,0.916,0.0852490937831456,0.154093743972829
80,0.05,0.08,0.01,0.1,0.1,0.3,0.624,0.916,0.0768541933617858,0.148083364834525
80,0.05,0.08,0.05,0.01,0.01,0.01,1,1,0.262905371010669,0.482142820306911
80,0.05,0.08,0.05,0.01,0.01,0.1,0.991,1,0.153662077022507,0.300028992053496
80,0.05,0.08,0.05,0.01,0.01,0.2,0.946,1,0.117808785893762,0.232601545268555
80,0.05,0.08,0.05,0.01,0.01,0.3,0.889,1,0.0975865849582701,0.196600660602181
80,0.05,0.08,0.05,0.01,0.05,0.01,0.999,0.997,0.15927795325109,0.308732777000984
80,0.05,0.08,0.05,0.01,0.05,0.1,0.977,0.991,0.121915259516492,0.235625880567353
80,0.05,0.08,0.05,0.01,0.05,0.2,0.918,0.986,0.10041477534025,0.20069147993185
80,0.05,0.08,0.05,0.01,0.05,0.3,0.838,0.974,0.0884693041611707,0.178240458306699
80,0.05,0.08,0.05,0.01,0.1,0.01,0.983,0.953,0.11854481683134,0.233797164615091
80,0.05,0.08,0.05,0.01,0.1,0.1,0.937,0.94,0.10168359518204,0.20016380237248
80,0.05,0.08,0.05,0.01,0.1,0.2,0.86,0.928,0.0898737243775254,0.176068020816133
80,0.05,0.08,0.05,0.01,0.1,0.3,0.759,0.919,0.0784250318910983,0.159678445429721
80,0.05,0.08,0.05,0.05,0.01,0.01,0.93,1,0.183556052527121,0.353166949823321
80,0.05,0.08,0.05,0.05,0.01,0.1,0.864,1,0.13529859011825,0.259465714351956
80,0.05,0.08,0.05,0.05,0.01,0.2,0.793,1,0.108380712509311,0.211103254747895
80,0.05,0.08,0.05,0.05,0.01,0.3,0.714,1,0.0913647495335953,0.184419206019652
80,0.05,0.08,0.05,0.05,0.05,0.01,0.871,0.993,0.133786896236168,0.262833841563209
80,0.05,0.08,0.05,0.05,0.05,0.1,0.832,0.991,0.112380378938836,0.218632978283207
80,0.05,0.08,0.05,0.05,0.05,0.2,0.742,0.979,0.0932247690619682,0.188694126553076
80,0.05,0.08,0.05,0.05,0.05,0.3,0.687,0.976,0.084641223072681,0.164893226009313
80,0.05,0.08,0.05,0.05,0.1,0.01,0.797,0.949,0.107014028120458,0.211701658776459
80,0.05,0.08,0.05,0.05,0.1,0.1,0.769,0.938,0.0970125970803033,0.186254215173915
80,0.05,0.08,0.05,0.05,0.1,0.2,0.728,0.919,0.086093087433566,0.162938363667092
80,0.05,0.08,0.05,0.05,0.1,0.3,0.649,0.896,0.0774811091133937,0.148004132472566
80,0.05,0.08,0.05,0.1,0.01,0.01,0.831,1,0.145364025963303,0.279588363621371
80,0.05,0.08,0.05,0.1,0.01,0.1,0.784,1,0.124203362653812,0.227368201633244
80,0.05,0.08,0.05,0.1,0.01,0.2,0.696,1,0.0994476549179507,0.193522911846512
80,0.05,0.08,0.05,0.1,0.01,0.3,0.66,1,0.0880633950298669,0.172171499215746
80,0.05,0.08,0.05,0.1,0.05,0.01,0.775,0.992,0.119276648157085,0.229071824724455
80,0.05,0.08,0.05,0.1,0.05,0.1,0.71,0.993,0.103051398796652,0.19814068045327
80,0.05,0.08,0.05,0.1,0.05,0.2,0.678,0.973,0.0896579339678592,0.172840713831607
80,0.05,0.08,0.05,0.1,0.05,0.3,0.647,0.958,0.0850080155265403,0.15559090686773
80,0.05,0.08,0.05,0.1,0.1,0.01,0.715,0.946,0.101078241421411,0.192773551269089
80,0.05,0.08,0.05,0.1,0.1,0.1,0.668,0.916,0.090113555453135,0.170165185966687
80,0.05,0.08,0.05,0.1,0.1,0.2,0.658,0.923,0.0845279299296581,0.159017797991953
80,0.05,0.08,0.05,0.1,0.1,0.3,0.581,0.935,0.0742352911818346,0.1484949166718
80,0.05,0.08,0.1,0.01,0.01,0.01,1,1,0.263601962369471,0.480612598000789
80,0.05,0.08,0.1,0.01,0.01,0.1,0.99,1,0.155851232009851,0.302277318106071
80,0.05,0.08,0.1,0.01,0.01,0.2,0.953,1,0.116364432407312,0.232278089520899
80,0.05,0.08,0.1,0.01,0.01,0.3,0.886,1,0.0981340517748711,0.198312923479493
80,0.05,0.08,0.1,0.01,0.05,0.01,0.998,0.996,0.158901166118222,0.307158996626763
80,0.05,0.08,0.1,0.01,0.05,0.1,0.973,0.988,0.123865929611563,0.240949113221031
80,0.05,0.08,0.1,0.01,0.05,0.2,0.924,0.986,0.100315876059632,0.203835605379786
80,0.05,0.08,0.1,0.01,0.05,0.3,0.84,0.977,0.0882098124616422,0.17437702137754
80,0.05,0.08,0.1,0.01,0.1,0.01,0.991,0.955,0.118831206553786,0.23538084452545
80,0.05,0.08,0.1,0.01,0.1,0.1,0.938,0.935,0.100867482869596,0.200244176277984
80,0.05,0.08,0.1,0.01,0.1,0.2,0.858,0.933,0.0881830278992528,0.17749361710097
80,0.05,0.08,0.1,0.01,0.1,0.3,0.773,0.91,0.0784916991179783,0.158263606947415
80,0.05,0.08,0.1,0.05,0.01,0.01,0.92,1,0.184804650775134,0.35089988339467
80,0.05,0.08,0.1,0.05,0.01,0.1,0.854,1,0.132346230686476,0.258238307163771
80,0.05,0.08,0.1,0.05,0.01,0.2,0.81,1,0.109645904254889,0.212650847909299
80,0.05,0.08,0.1,0.05,0.01,0.3,0.735,0.999,0.0940710618442571,0.182755277471925
80,0.05,0.08,0.1,0.05,0.05,0.01,0.868,0.995,0.132097759857688,0.261710867634289
80,0.05,0.08,0.1,0.05,0.05,0.1,0.834,0.984,0.11180454499762,0.213965169626139
80,0.05,0.08,0.1,0.05,0.05,0.2,0.737,0.98,0.0940601058214068,0.18498326546624
80,0.05,0.08,0.1,0.05,0.05,0.3,0.682,0.971,0.0829439518107984,0.165792680925493
80,0.05,0.08,0.1,0.05,0.1,0.01,0.806,0.95,0.109272201224304,0.215751544008858
80,0.05,0.08,0.1,0.05,0.1,0.1,0.775,0.93,0.0961785475749023,0.183705987216481
80,0.05,0.08,0.1,0.05,0.1,0.2,0.699,0.923,0.0834241302884976,0.168071249237974
80,0.05,0.08,0.1,0.05,0.1,0.3,0.668,0.91,0.0785109419968962,0.151941296059938
80,0.05,0.08,0.1,0.1,0.01,0.01,0.817,1,0.146680426108509,0.279184746710582
80,0.05,0.08,0.1,0.1,0.01,0.1,0.747,1,0.115078411891858,0.227331817580706
80,0.05,0.08,0.1,0.1,0.01,0.2,0.708,1,0.102337245233603,0.192513426294942
80,0.05,0.08,0.1,0.1,0.01,0.3,0.661,1,0.0897205652620547,0.171619746148081
80,0.05,0.08,0.1,0.1,0.05,0.01,0.761,0.992,0.118298831970185,0.225962115131522
80,0.05,0.08,0.1,0.1,0.05,0.1,0.72,0.977,0.104396132383833,0.192910220153517
80,0.05,0.08,0.1,0.1,0.05,0.2,0.677,0.976,0.0950939912817323,0.172478038755284
80,0.05,0.08,0.1,0.1,0.05,0.3,0.618,0.97,0.0820718604688148,0.159168255163683
80,0.05,0.08,0.1,0.1,0.1,0.01,0.726,0.938,0.103032129862002,0.192192645638856
80,0.05,0.08,0.1,0.1,0.1,0.1,0.669,0.929,0.0896607316648439,0.174587251733864
80,0.05,0.08,0.1,0.1,0.1,0.2,0.628,0.917,0.0812984128136995,0.157745557464806
80,0.05,0.08,0.1,0.1,0.1,0.3,0.62,0.877,0.0781366108737145,0.138942049316569
80,0.05,0.12,0.01,0.01,0.01,0.01,1,1,0.259108676995692,0.638748999079448
80,0.05,0.12,0.01,0.01,0.01,0.1,0.991,1,0.154701724257936,0.428404259719585
80,0.05,0.12,0.01,0.01,0.01,0.2,0.961,1,0.119244728892863,0.337943385674916
80,0.05,0.12,0.01,0.01,0.01,0.3,0.878,1,0.0981884478073277,0.288253850052954
80,0.05,0.12,0.01,0.01,0.05,0.01,0.996,1,0.159239972572731,0.432932715592486
80,0.05,0.12,0.01,0.01,0.05,0.1,0.973,1,0.121223204139815,0.349175114220412
80,0.05,0.12,0.01,0.01,0.05,0.2,0.915,1,0.101261397388856,0.296564785987236
80,0.05,0.12,0.01,0.01,0.05,0.3,0.84,0.999,0.0889382538608211,0.25244050717459
80,0.05,0.12,0.01,0.01,0.1,0.01,0.986,0.997,0.119782926346866,0.333384621131
80,0.05,0.12,0.01,0.01,0.1,0.1,0.94,0.998,0.101511393731701,0.298022058678586
80,0.05,0.12,0.01,0.01,0.1,0.2,0.846,0.996,0.0881270050093958,0.258733674435109
80,0.05,0.12,0.01,0.01,0.1,0.3,0.768,0.992,0.0793552832206737,0.232346728964776
80,0.05,0.12,0.01,0.05,0.01,0.01,0.913,1,0.178679154193085,0.490959817684611
80,0.05,0.12,0.01,0.05,0.01,0.1,0.845,1,0.13095832663593,0.374170505736285
80,0.05,0.12,0.01,0.05,0.01,0.2,0.811,1,0.108948594929169,0.309436963933656
80,0.05,0.12,0.01,0.05,0.01,0.3,0.729,1,0.0919298365939025,0.269631391850936
80,0.05,0.12,0.01,0.05,0.05,0.01,0.878,1,0.135707164665072,0.378387895021184
80,0.05,0.12,0.01,0.05,0.05,0.1,0.79,1,0.110620184954645,0.317798286918751
80,0.05,0.12,0.01,0.05,0.05,0.2,0.774,1,0.0973024968981242,0.277318883842912
80,0.05,0.12,0.01,0.05,0.05,0.3,0.713,1,0.085676796997328,0.24494396077486
80,0.05,0.12,0.01,0.05,0.1,0.01,0.801,0.996,0.104084465645206,0.30958381528214
80,0.05,0.12,0.01,0.05,0.1,0.1,0.762,0.994,0.094212571618549,0.26943418925214
80,0.05,0.12,0.01,0.05,0.1,0.2,0.681,0.996,0.0822912875191546,0.244886321258667
80,0.05,0.12,0.01,0.05,0.1,0.3,0.632,0.99,0.0771911733393351,0.224357741403589
80,0.05,0.12,0.01,0.1,0.01,0.01,0.81,1,0.144647865120461,0.398364876472508
80,0.05,0.12,0.01,0.1,0.01,0.1,0.801,1,0.121532466840629,0.327480424413448
80,0.05,0.12,0.01,0.1,0.01,0.2,0.728,1,0.102335423244786,0.283305383826794
80,0.05,0.12,0.01,0.1,0.01,0.3,0.681,1,0.0915679515804595,0.252916844161237
80,0.05,0.12,0.01,0.1,0.05,0.01,0.774,1,0.121492746042188,0.330264639279719
80,0.05,0.12,0.01,0.1,0.05,0.1,0.734,1,0.102245735094119,0.288034307498943
80,0.05,0.12,0.01,0.1,0.05,0.2,0.685,1,0.0928684084145918,0.257199263448386
80,0.05,0.12,0.01,0.1,0.05,0.3,0.622,1,0.0833871383151064,0.229516302605284
80,0.05,0.12,0.01,0.1,0.1,0.01,0.739,0.997,0.105521444472416,0.285055578844699
80,0.05,0.12,0.01,0.1,0.1,0.1,0.694,0.997,0.0925668793033162,0.255312823550552
80,0.05,0.12,0.01,0.1,0.1,0.2,0.643,0.989,0.0838874919325881,0.227845361361151
80,0.05,0.12,0.01,0.1,0.1,0.3,0.58,0.989,0.07298578567712,0.214265122966144
80,0.05,0.12,0.05,0.01,0.01,0.01,1,1,0.262894141037831,0.638897676206111
80,0.05,0.12,0.05,0.01,0.01,0.1,0.985,1,0.154902534592183,0.431355315035051
80,0.05,0.12,0.05,0.01,0.01,0.2,0.955,1,0.118234986581964,0.337947679276682
80,0.05,0.12,0.05,0.01,0.01,0.3,0.905,1,0.100342881886648,0.289487620982298
80,0.05,0.12,0.05,0.01,0.05,0.01,0.997,1,0.158686627326488,0.435761921440673
80,0.05,0.12,0.05,0.01,0.05,0.1,0.975,1,0.122799207097773,0.350139286640329
80,0.05,0.12,0.05,0.01,0.05,0.2,0.918,1,0.101472243994149,0.294825340417467
80,0.05,0.12,0.05,0.01,0.05,0.3,0.827,0.999,0.0870467153887649,0.261191378189006
80,0.05,0.12,0.05,0.01,0.1,0.01,0.979,0.998,0.117563826846261,0.33741796037589
80,0.05,0.12,0.05,0.01,0.1,0.1,0.938,0.996,0.101235887100098,0.292966736093181
80,0.05,0.12,0.05,0.01,0.1,0.2,0.863,0.997,0.0882309672020865,0.261647385696184
80,0.05,0.12,0.05,0.01,0.1,0.3,0.77,0.995,0.0790944734814259,0.234943949750947
80,0.05,0.12,0.05,0.05,0.01,0.01,0.897,1,0.182667244606201,0.491197987212252
80,0.05,0.12,0.05,0.05,0.01,0.1,0.844,1,0.133876020250752,0.373462569176139
80,0.05,0.12,0.05,0.05,0.01,0.2,0.809,1,0.110111544452109,0.308735368880316
80,0.05,0.12,0.05,0.05,0.01,0.3,0.734,1,0.094602588803307,0.269775684883418
80,0.05,0.12,0.05,0.05,0.05,0.01,0.867,1,0.135795580219721,0.380740561978966
80,0.05,0.12,0.05,0.05,0.05,0.1,0.804,1,0.10756699433094,0.321162322251404
80,0.05,0.12,0.05,0.05,0.05,0.2,0.77,1,0.0956932541838465,0.276027139409466
80,0.05,0.12,0.05,0.05,0.05,0.3,0.7,1,0.0838743670014025,0.247026299991394
80,0.05,0.12,0.05,0.05,0.1,0.01,0.819,0.999,0.109915560765631,0.311344678778914
80,0.05,0.12,0.05,0.05,0.1,0.1,0.758,0.997,0.093936313743443,0.275189165136119
80,0.05,0.12,0.05,0.05,0.1,0.2,0.714,0.991,0.0851969466102807,0.24290870598523
80,0.05,0.12,0.05,0.05,0.1,0.3,0.635,0.994,0.0770709519005301,0.226696487408448
80,0.05,0.12,0.05,0.1,0.01,0.01,0.808,1,0.148015735184658,0.400188185869013
80,0.05,0.12,0.05,0.1,0.01,0.1,0.737,1,0.1174300598714,0.330003171592093
80,0.05,0.12,0.05,0.1,0.01,0.2,0.718,1,0.102706406256201,0.282963414195824
80,0.05,0.12,0.05,0.1,0.01,0.3,0.678,1,0.0931454762366064,0.251719553755298
80,0.05,0.12,0.05,0.1,0.05,0.01,0.769,1,0.122105550233769,0.333387138585666
80,0.05,0.12,0.05,0.1,0.05,0.1,0.742,1,0.105103158766834,0.287116573470583
80,0.05,0.12,0.05,0.1,0.05,0.2,0.685,0.999,0.0931949227803979,0.254539598126438
80,0.05,0.12,0.05,0.1,0.05,0.3,0.632,0.999,0.0837363901500809,0.229620956640244
80,0.05,0.12,0.05,0.1,0.1,0.01,0.729,0.993,0.10327152839514,0.282866332343334
80,0.05,0.12,0.05,0.1,0.1,0.1,0.683,0.996,0.0922179452540046,0.256115072256069
80,0.05,0.12,0.05,0.1,0.1,0.2,0.634,0.997,0.0822085804456261,0.231063166161962
80,0.05,0.12,0.05,0.1,0.1,0.3,0.609,0.995,0.0757643236872023,0.216582922934176
80,0.05,0.12,0.1,0.01,0.01,0.01,1,1,0.262856112135826,0.637931454407805
80,0.05,0.12,0.1,0.01,0.01,0.1,0.99,1,0.153638606009621,0.428747874804084
80,0.05,0.12,0.1,0.01,0.01,0.2,0.962,1,0.119232788859582,0.33829549455916
80,0.05,0.12,0.1,0.01,0.01,0.3,0.869,1,0.0970999167154493,0.287455146782183
80,0.05,0.12,0.1,0.01,0.05,0.01,0.999,1,0.159954137932466,0.436286949233531
80,0.05,0.12,0.1,0.01,0.05,0.1,0.984,1,0.123377305698075,0.348162647949814
80,0.05,0.12,0.1,0.01,0.05,0.2,0.921,1,0.101409833631145,0.296129883112941
80,0.05,0.12,0.1,0.01,0.05,0.3,0.841,0.999,0.0891666763049872,0.25780517670209
80,0.05,0.12,0.1,0.01,0.1,0.01,0.976,0.997,0.1176333211318,0.336210910234724
80,0.05,0.12,0.1,0.01,0.1,0.1,0.929,0.995,0.101578255291318,0.292317275252434
80,0.05,0.12,0.1,0.01,0.1,0.2,0.851,0.998,0.0880971150113609,0.259333397667839
80,0.05,0.12,0.1,0.01,0.1,0.3,0.756,0.994,0.077813078302373,0.234079937016195
80,0.05,0.12,0.1,0.05,0.01,0.01,0.912,1,0.182782910872222,0.490992100697436
80,0.05,0.12,0.1,0.05,0.01,0.1,0.867,1,0.132705535287098,0.373791715733987
80,0.05,0.12,0.1,0.05,0.01,0.2,0.808,1,0.10954193499446,0.31003476021283
80,0.05,0.12,0.1,0.05,0.01,0.3,0.748,1,0.0941774714576786,0.269153360740376
80,0.05,0.12,0.1,0.05,0.05,0.01,0.874,1,0.135104935109965,0.378794581582157
80,0.05,0.12,0.1,0.05,0.05,0.1,0.812,1,0.112339906025351,0.31569286996193
80,0.05,0.12,0.1,0.05,0.05,0.2,0.757,1,0.0964611283447757,0.274544812587064
80,0.05,0.12,0.1,0.05,0.05,0.3,0.679,1,0.0846674985595448,0.247525238023916
80,0.05,0.12,0.1,0.05,0.1,0.01,0.807,0.995,0.10955623108791,0.310399783275811
80,0.05,0.12,0.1,0.05,0.1,0.1,0.748,0.995,0.0931926057541147,0.273529965514345
80,0.05,0.12,0.1,0.05,0.1,0.2,0.696,0.993,0.0831974925050919,0.247126090584534
80,0.05,0.12,0.1,0.05,0.1,0.3,0.67,0.992,0.078254725553281,0.222962763374316
80,0.05,0.12,0.1,0.1,0.01,0.01,0.809,1,0.144762050702144,0.400356689111017
80,0.05,0.12,0.1,0.1,0.01,0.1,0.771,1,0.12120460555946,0.327767084080364
80,0.05,0.12,0.1,0.1,0.01,0.2,0.693,1,0.09789592823159,0.284408875032296
80,0.05,0.12,0.1,0.1,0.01,0.3,0.674,1,0.0894206327153423,0.250369278812565
80,0.05,0.12,0.1,0.1,0.05,0.01,0.78,1,0.123748281974639,0.332870099592231
80,0.05,0.12,0.1,0.1,0.05,0.1,0.692,1,0.101467617443002,0.288533678902856
80,0.05,0.12,0.1,0.1,0.05,0.2,0.686,1,0.0919127767313627,0.253624407103829
80,0.05,0.12,0.1,0.1,0.05,0.3,0.638,1,0.0827626099038545,0.230782126880867
80,0.05,0.12,0.1,0.1,0.1,0.01,0.719,0.995,0.102012472942853,0.280695577040375
80,0.05,0.12,0.1,0.1,0.1,0.1,0.674,0.996,0.0904306945427902,0.252501267823063
80,0.05,0.12,0.1,0.1,0.1,0.2,0.66,0.992,0.0847478582890936,0.230522235937815
80,0.05,0.12,0.1,0.1,0.1,0.3,0.621,0.99,0.0782925521888577,0.21025073997695
80,0.08,0.05,0.01,0.01,0.01,0.01,1,1,0.402036795699613,0.326108999184948
80,0.08,0.05,0.01,0.01,0.01,0.1,1,0.996,0.242149248988002,0.194492130065858
80,0.08,0.05,0.01,0.01,0.01,0.2,0.999,0.994,0.186233330392329,0.147323125421705
80,0.08,0.05,0.01,0.01,0.01,0.3,0.997,0.955,0.155706465614881,0.123168532784876
80,0.08,0.05,0.01,0.01,0.05,0.01,1,0.931,0.249891890012347,0.200038619762032
80,0.08,0.05,0.01,0.01,0.05,0.1,1,0.895,0.193059427979745,0.155916006000461
80,0.08,0.05,0.01,0.01,0.05,0.2,1,0.856,0.162738968018144,0.129602519362254
80,0.08,0.05,0.01,0.01,0.05,0.3,0.998,0.828,0.139194917769946,0.112494451325944
80,0.08,0.05,0.01,0.01,0.1,0.01,1,0.831,0.188515780138261,0.157650957650026
80,0.08,0.05,0.01,0.01,0.1,0.1,1,0.791,0.160228938500279,0.131787007257029
80,0.08,0.05,0.01,0.01,0.1,0.2,0.998,0.752,0.139144010448613,0.118841949815474
